id,data,pais,centro_custo,categoria,descricao,valor_usd,aprovado
1393,2025-06-30,México,CC-006,Infraestrutura,Generate collaborative info-mediaries,32825.74,True
615,2025-06-30,Peru,CC-013,Viagens,Mesh intuitive info-mediaries,6280.66,True
957,2025-06-30,Colômbia,CC-005,Marketing,Re-intermediate cross-platform info-mediaries,5954.09,True
901,2025-06-30,Argentina,CC-001,Marketing,Engage open-source experiences,9737.28,True
894,2025-06-30,Colômbia,CC-008,Viagens,Grow bricks-and-clicks interfaces,9010.83,True
1352,2025-06-30,Brasil,CC-006,Infraestrutura,Monetize plug-and-play roi,22981.0,True
942,2025-06-30,México,CC-004,Treinamento,Iterate e-business vortals,7698.36,True
55,2025-06-30,Brasil,CC-013,Consultoria,Streamline impactful roi,3533.79,False
941,2025-06-30,Argentina,CC-011,Infraestrutura,Architect transparent schemas,27752.76,True
1126,2025-06-30,Argentina,CC-011,TI,Grow cross-platform e-business,28092.95,False
2084,2025-07-01,Brasil,CC-009,Treinamento,Enable ubiquitous platforms,2281.47,True
441,2025-07-01,México,CC-009,Marketing,Morph e-business architectures,5664.37,False
1312,2025-07-02,Chile,CC-002,TI,Repurpose cross-platform systems,29892.89,True
2329,2025-07-02,Colômbia,CC-006,TI,Reinvent cross-media e-business,15687.68,False
249,2025-07-02,Peru,CC-002,Marketing,Synthesize value-added e-services,6913.31,True
2232,2025-07-02,Argentina,CC-002,Infraestrutura,Re-contextualize dynamic interfaces,19210.4,True
882,2025-07-02,Colômbia,CC-003,Viagens,Monetize visionary info-mediaries,2078.32,True
693,2025-07-02,Peru,CC-001,Viagens,Engineer web-enabled markets,7988.59,True
2070,2025-07-03,México,CC-001,TI,Embrace cross-media applications,10626.06,True
2130,2025-07-03,Argentina,CC-004,Infraestrutura,Seize wireless interfaces,28344.16,True
370,2025-07-03,Chile,CC-011,Treinamento,Repurpose cross-platform initiatives,4179.22,True
2471,2025-07-03,Chile,CC-007,Consultoria,Deploy value-added technologies,3066.18,False
1157,2025-07-04,Argentina,CC-006,Treinamento,Productize proactive methodologies,2842.32,True
1400,2025-07-04,Brasil,CC-001,Viagens,Synergize 24/365 schemas,6650.7,True
337,2025-07-05,Chile,CC-004,Marketing,Matrix synergistic solutions,2786.31,True
1542,2025-07-05,México,CC-008,Infraestrutura,Productize innovative content,16438.06,False
2169,2025-07-05,Argentina,CC-007,Marketing,Seize dot-com deliverables,9529.29,True
2149,2025-07-06,México,CC-008,Marketing,Optimize 24/7 synergies,7000.59,True
1767,2025-07-06,México,CC-006,Viagens,Architect user-centric e-services,8299.98,False
1491,2025-07-06,Peru,CC-015,TI,Embrace holistic systems,15075.31,True
535,2025-07-06,Brasil,CC-014,Infraestrutura,Monetize viral schemas,19993.18,True
805,2025-07-06,Peru,CC-008,Consultoria,Brand e-business paradigms,6233.8,True
579,2025-07-06,Peru,CC-005,Consultoria,Benchmark user-centric architectures,2691.62,True
456,2025-07-07,Peru,CC-008,TI,Re-contextualize magnetic models,27277.92,True
419,2025-07-07,Peru,CC-007,Viagens,Integrate compelling networks,2591.11,False
1536,2025-07-07,Brasil,CC-005,Marketing,Extend rich bandwidth,8544.35,False
1337,2025-07-08,Argentina,CC-003,Treinamento,Aggregate best-of-breed interfaces,3344.48,False
1811,2025-07-08,Colômbia,CC-012,Infraestrutura,Transition best-of-breed functionalities,19604.52,True
608,2025-07-09,Brasil,CC-014,Infraestrutura,Productize transparent web-readiness,8297.81,True
1800,2025-07-09,México,CC-006,Infraestrutura,Cultivate synergistic functionalities,4672.04,True
2052,2025-07-09,Peru,CC-008,Marketing,Integrate bricks-and-clicks platforms,5684.55,True
153,2025-07-09,México,CC-004,Viagens,Enhance web-enabled content,5746.32,True
341,2025-07-10,México,CC-003,Consultoria,Evolve dot-com e-services,2557.42,True
2413,2025-07-10,Argentina,CC-015,Treinamento,Enable efficient web services,7726.93,True
1051,2025-07-10,Peru,CC-007,Consultoria,Productize strategic web services,9390.03,True
1252,2025-07-10,Colômbia,CC-010,Consultoria,Envisioneer user-centric content,8030.69,False
1618,2025-07-11,Colômbia,CC-013,Infraestrutura,Maximize seamless supply-chains,32462.03,True
2311,2025-07-11,Argentina,CC-012,Consultoria,Empower bricks-and-clicks mindshare,2816.51,True
678,2025-07-12,México,CC-015,Viagens,Strategize magnetic e-tailers,9884.57,True
1260,2025-07-13,Brasil,CC-003,Infraestrutura,Deliver dynamic e-business,21021.71,True
2128,2025-07-14,Brasil,CC-003,Marketing,Synergize transparent communities,9772.6,True
2105,2025-07-14,Peru,CC-003,Viagens,Monetize cross-media action-items,6240.98,True
1633,2025-07-14,Peru,CC-010,TI,Engineer vertical synergies,12962.74,True
1464,2025-07-15,Peru,CC-004,Marketing,Reinvent efficient mindshare,9784.89,True
1737,2025-07-15,Peru,CC-001,Viagens,Transform intuitive content,5017.43,True
77,2025-07-16,Argentina,CC-012,Infraestrutura,Facilitate integrated bandwidth,19080.57,False
676,2025-07-16,Chile,CC-015,Infraestrutura,Whiteboard frictionless users,6300.78,True
1389,2025-07-16,Colômbia,CC-008,Infraestrutura,Redefine customized applications,27785.06,True
2427,2025-07-17,México,CC-014,Consultoria,Productize scalable web-readiness,3782.57,True
2123,2025-07-17,Peru,CC-003,Marketing,Re-contextualize one-to-one markets,5226.29,True
1531,2025-07-17,Argentina,CC-014,TI,E-enable plug-and-play e-markets,14506.63,True
1625,2025-07-17,Argentina,CC-010,Consultoria,Incentivize integrated synergies,4740.25,False
2447,2025-07-18,México,CC-001,Viagens,Grow synergistic functionalities,1457.74,True
968,2025-07-18,Colômbia,CC-006,Infraestrutura,Strategize mission-critical e-tailers,17846.78,True
19,2025-07-18,Brasil,CC-013,TI,Transform sticky e-markets,31619.49,True
237,2025-07-18,Chile,CC-006,Consultoria,Scale dot-com initiatives,1493.61,True
26,2025-07-19,Peru,CC-007,Consultoria,Benchmark seamless bandwidth,6448.4,False
107,2025-07-20,Argentina,CC-008,Viagens,Cultivate cross-media interfaces,1606.68,True
2056,2025-07-20,Chile,CC-011,Treinamento,Iterate cross-media schemas,5208.14,True
350,2025-07-21,Argentina,CC-009,Marketing,Strategize dot-com interfaces,5154.01,True
216,2025-07-21,México,CC-002,Infraestrutura,Embrace user-centric niches,17616.95,True
2230,2025-07-21,Brasil,CC-012,Viagens,Synergize seamless channels,2348.27,True
860,2025-07-22,Brasil,CC-005,Viagens,Repurpose 24/365 e-tailers,3824.18,False
495,2025-07-23,Brasil,CC-001,Treinamento,Maximize impactful niches,5120.25,False
420,2025-07-24,Colômbia,CC-003,TI,Productize 24/7 partnerships,15726.35,True
1407,2025-07-24,Colômbia,CC-001,Consultoria,Scale revolutionary partnerships,4127.36,True
1967,2025-07-24,Colômbia,CC-002,TI,Strategize end-to-end solutions,35806.86,False
632,2025-07-25,Argentina,CC-013,Consultoria,Utilize collaborative content,6177.72,False
1510,2025-07-25,Colômbia,CC-004,Marketing,Synthesize end-to-end vortals,4453.11,True
1478,2025-07-25,Chile,CC-002,Marketing,Optimize plug-and-play communities,3303.75,True
2282,2025-07-26,México,CC-002,Marketing,Synergize revolutionary architectures,4265.79,True
1151,2025-07-26,Peru,CC-013,Treinamento,Cultivate customized networks,4178.11,True
1582,2025-07-26,Peru,CC-011,Marketing,Synergize wireless solutions,2777.82,False
1034,2025-07-26,Colômbia,CC-013,TI,Evolve integrated e-business,12899.09,True
2312,2025-07-26,Peru,CC-011,Consultoria,Matrix best-of-breed action-items,5401.26,False
777,2025-07-26,México,CC-010,Viagens,Transition granular technologies,4173.97,False
2239,2025-07-26,Brasil,CC-012,Treinamento,Extend collaborative vortals,1734.98,True
695,2025-07-26,Colômbia,CC-001,Consultoria,Unleash killer channels,5694.88,False
1343,2025-07-27,México,CC-010,Viagens,Productize killer initiatives,7232.48,False
482,2025-07-27,Chile,CC-010,Marketing,Facilitate viral supply-chains,6325.65,True
1023,2025-07-27,Argentina,CC-010,TI,Leverage one-to-one supply-chains,31902.0,True
2184,2025-07-27,Peru,CC-012,Consultoria,Enable killer experiences,7382.81,True
570,2025-07-27,México,CC-012,Marketing,Brand distributed solutions,8222.89,True
2420,2025-07-27,Chile,CC-014,TI,Harness b2c roi,11029.92,True
926,2025-07-27,Peru,CC-012,Treinamento,Generate visionary portals,8774.23,True
1692,2025-07-28,Argentina,CC-001,Marketing,Reinvent e-business networks,2228.21,True
2233,2025-07-28,México,CC-012,Treinamento,Enhance viral methodologies,4217.5,False
784,2025-07-28,Peru,CC-004,Infraestrutura,Maximize cross-media applications,24307.11,True
1759,2025-07-28,México,CC-011,TI,Harness sticky web services,23892.74,True
1619,2025-07-28,México,CC-001,TI,Harness revolutionary e-tailers,13982.73,True
1654,2025-07-29,Peru,CC-004,Viagens,Envisioneer enterprise mindshare,5907.21,False
142,2025-07-30,Brasil,CC-014,Infraestrutura,Morph robust initiatives,29991.87,True
1594,2025-07-30,Brasil,CC-013,Infraestrutura,Whiteboard efficient paradigms,29303.12,False
194,2025-07-31,Colômbia,CC-006,Viagens,Enhance proactive e-markets,2850.73,False
381,2025-07-31,México,CC-002,Marketing,Morph real-time networks,4026.66,True
1717,2025-07-31,Colômbia,CC-011,Marketing,Envisioneer enterprise content,6895.08,True
31,2025-07-31,México,CC-002,TI,E-enable next-generation bandwidth,21253.5,True
591,2025-07-31,Peru,CC-012,Treinamento,Monetize one-to-one markets,1436.86,False
1073,2025-07-31,Colômbia,CC-012,Infraestrutura,Implement plug-and-play functionalities,11089.0,True
1470,2025-08-01,México,CC-005,Consultoria,Extend seamless action-items,8565.5,True
1040,2025-08-01,Chile,CC-006,Treinamento,Scale cross-platform e-services,4927.34,True
1907,2025-08-02,Chile,CC-013,Treinamento,E-enable dot-com web-readiness,8989.95,True
332,2025-08-02,Chile,CC-003,Viagens,Scale wireless mindshare,6328.11,True
2432,2025-08-03,Argentina,CC-006,Consultoria,Cultivate leading-edge vortals,6193.73,True
1983,2025-08-03,Chile,CC-013,Infraestrutura,Redefine bleeding-edge e-commerce,32307.1,True
2344,2025-08-04,Brasil,CC-008,TI,Facilitate vertical action-items,17311.36,True
50,2025-08-04,Argentina,CC-008,TI,Reinvent viral niches,10776.89,True
999,2025-08-05,Chile,CC-013,Consultoria,Cultivate innovative portals,3165.1,True
1448,2025-08-05,Peru,CC-001,Marketing,Innovate global interfaces,4261.11,True
347,2025-08-06,Argentina,CC-003,TI,Innovate seamless markets,30941.55,True
146,2025-08-06,Peru,CC-012,TI,Brand efficient e-markets,18871.08,True
740,2025-08-06,Brasil,CC-007,Marketing,Envisioneer synergistic e-markets,4570.53,True
2280,2025-08-06,Brasil,CC-007,Treinamento,Optimize real-time users,2529.71,True
1972,2025-08-06,Argentina,CC-009,TI,Reinvent robust platforms,14106.48,True
1976,2025-08-06,Argentina,CC-005,TI,Monetize dynamic relationships,33224.82,False
64,2025-08-06,Argentina,CC-004,Infraestrutura,Transition value-added metrics,28134.33,True
539,2025-08-07,México,CC-011,TI,Maximize sticky communities,20976.95,True
830,2025-08-07,Argentina,CC-009,Consultoria,Morph magnetic niches,3858.88,False
557,2025-08-07,Colômbia,CC-006,Consultoria,Grow magnetic synergies,6875.18,True
368,2025-08-07,Chile,CC-011,TI,Transition transparent niches,28687.05,True
131,2025-08-08,Colômbia,CC-015,Marketing,Implement 24/7 platforms,4170.0,False
2201,2025-08-08,Brasil,CC-008,Consultoria,Productize 24/7 portals,6975.26,True
2490,2025-08-09,Colômbia,CC-001,Viagens,Strategize best-of-breed architectures,1597.55,True
654,2025-08-09,Chile,CC-001,Infraestrutura,Generate bricks-and-clicks niches,29654.38,True
1346,2025-08-10,Argentina,CC-009,Infraestrutura,Syndicate strategic relationships,9424.14,True
1374,2025-08-10,Chile,CC-015,TI,Orchestrate mission-critical e-business,5665.77,True
200,2025-08-10,Colômbia,CC-003,Viagens,Re-intermediate revolutionary communities,6899.85,False
2433,2025-08-10,México,CC-010,Viagens,Synergize world-class schemas,4593.2,True
1030,2025-08-11,Peru,CC-009,TI,Reinvent mission-critical relationships,34265.5,True
2097,2025-08-12,Chile,CC-004,Consultoria,Drive intuitive technologies,7943.52,True
2076,2025-08-12,Chile,CC-013,Viagens,Incentivize integrated systems,7054.84,True
736,2025-08-12,Brasil,CC-003,Consultoria,Unleash 24/7 metrics,7212.27,True
400,2025-08-12,Chile,CC-004,Treinamento,Benchmark mission-critical e-business,3173.33,True
1018,2025-08-12,México,CC-011,Treinamento,Synergize integrated action-items,2617.94,True
51,2025-08-13,Colômbia,CC-004,TI,Incentivize cross-media web services,13691.99,True
493,2025-08-13,México,CC-006,Treinamento,Deliver killer architectures,2518.7,False
1576,2025-08-13,Brasil,CC-002,Marketing,Aggregate holistic functionalities,2287.82,True
720,2025-08-13,Argentina,CC-003,Viagens,Enable vertical web services,9503.28,True
868,2025-08-13,México,CC-011,Viagens,Extend intuitive eyeballs,7025.34,True
2299,2025-08-14,Peru,CC-012,Consultoria,Reinvent user-centric infrastructures,4470.82,True
201,2025-08-14,Peru,CC-005,Marketing,Incubate b2c applications,5678.07,False
2295,2025-08-14,Brasil,CC-014,Marketing,Visualize seamless interfaces,4375.56,True
1368,2025-08-14,Colômbia,CC-015,Treinamento,Morph front-end methodologies,1888.46,True
2398,2025-08-14,México,CC-012,Consultoria,Matrix enterprise eyeballs,1422.55,True
1508,2025-08-14,Argentina,CC-011,Infraestrutura,Generate collaborative applications,27364.36,True
2370,2025-08-14,Chile,CC-015,Marketing,Brand ubiquitous mindshare,1342.48,True
225,2025-08-15,Colômbia,CC-008,Treinamento,Mesh b2b schemas,2459.44,True
943,2025-08-15,Chile,CC-011,Consultoria,Morph clicks-and-mortar solutions,2761.35,True
2065,2025-08-17,Peru,CC-003,Marketing,Target world-class vortals,1256.5,False
928,2025-08-17,Peru,CC-011,TI,Reinvent dot-com info-mediaries,36884.07,True
690,2025-08-17,Brasil,CC-012,Viagens,Repurpose next-generation relationships,7429.53,True
2397,2025-08-18,Brasil,CC-015,Treinamento,Facilitate clicks-and-mortar experiences,7426.67,True
873,2025-08-18,México,CC-007,Treinamento,Re-intermediate innovative platforms,7366.39,True
1914,2025-08-19,México,CC-003,Marketing,Scale enterprise e-tailers,4884.52,True
1649,2025-08-19,México,CC-004,Consultoria,Harness open-source schemas,5378.72,True
2217,2025-08-19,Brasil,CC-005,TI,Deliver magnetic models,17742.34,True
585,2025-08-21,Chile,CC-014,Consultoria,Implement holistic paradigms,4145.68,True
491,2025-08-21,México,CC-006,Consultoria,Expedite clicks-and-mortar partnerships,5847.92,True
1645,2025-08-21,Chile,CC-013,Treinamento,Redefine holistic roi,7687.68,True
537,2025-08-21,Peru,CC-009,TI,Transition b2b roi,5035.26,False
232,2025-08-21,Chile,CC-011,Viagens,Envisioneer front-end solutions,6180.18,True
1131,2025-08-22,Chile,CC-010,Viagens,Integrate bleeding-edge web services,6804.66,False
439,2025-08-22,Colômbia,CC-010,Treinamento,Seize bleeding-edge solutions,5221.5,True
180,2025-08-23,Chile,CC-003,TI,Strategize magnetic infrastructures,6856.52,True
851,2025-08-23,Colômbia,CC-003,Marketing,Visualize innovative portals,6753.09,True
900,2025-08-23,Colômbia,CC-008,TI,Transition virtual communities,6970.55,True
2399,2025-08-23,Colômbia,CC-006,Infraestrutura,Brand impactful interfaces,25339.56,True
1730,2025-08-24,México,CC-008,Consultoria,Incubate visionary paradigms,4834.57,True
2306,2025-08-25,México,CC-001,TI,Enhance killer action-items,21108.75,False
621,2025-08-25,Peru,CC-004,TI,Embrace holistic applications,14835.13,True
177,2025-08-25,Brasil,CC-005,TI,Whiteboard wireless systems,14007.46,False
2359,2025-08-25,México,CC-012,Infraestrutura,Synergize global convergence,30367.29,False
267,2025-08-25,México,CC-008,Viagens,Grow user-centric metrics,7761.85,False
2221,2025-08-25,Peru,CC-005,Viagens,Orchestrate plug-and-play paradigms,3877.75,True
1133,2025-08-25,Brasil,CC-009,TI,Expedite customized infrastructures,6137.86,True
219,2025-08-26,Argentina,CC-002,Infraestrutura,Integrate efficient eyeballs,7482.52,True
1607,2025-08-26,Peru,CC-007,Marketing,Embrace robust deliverables,4549.05,True
867,2025-08-26,Peru,CC-010,Marketing,Transition b2b initiatives,7987.0,True
2435,2025-08-27,México,CC-013,Infraestrutura,Grow collaborative systems,18417.75,False
766,2025-08-27,Peru,CC-008,Treinamento,Expedite customized info-mediaries,2116.17,True
242,2025-08-27,Brasil,CC-003,Consultoria,Deliver scalable e-tailers,9673.46,True
270,2025-08-27,Colômbia,CC-001,Infraestrutura,Envisioneer customized solutions,36312.86,False
352,2025-08-27,Chile,CC-007,Viagens,Disintermediate front-end networks,4851.09,True
1178,2025-08-28,Peru,CC-008,Treinamento,Transform b2b models,4350.08,False
870,2025-08-28,Brasil,CC-012,Treinamento,E-enable mission-critical e-services,3424.1,True
629,2025-08-30,Colômbia,CC-008,Infraestrutura,Empower front-end platforms,32216.43,True
2007,2025-08-30,Brasil,CC-004,Viagens,Disintermediate intuitive niches,4166.63,True
1994,2025-08-30,Colômbia,CC-014,Marketing,Transition viral communities,7764.43,True
1795,2025-08-30,México,CC-003,Marketing,Redefine seamless mindshare,7862.01,True
2287,2025-08-30,Argentina,CC-003,Viagens,Mesh out-of-the-box markets,4042.87,True
164,2025-08-30,Brasil,CC-012,Viagens,Aggregate best-of-breed interfaces,6069.56,True
1160,2025-08-31,México,CC-013,Marketing,Mesh revolutionary action-items,5195.9,False
850,2025-08-31,Argentina,CC-003,Marketing,Productize cutting-edge content,8789.07,True
76,2025-08-31,Brasil,CC-003,Viagens,Deploy world-class content,4135.3,True
2249,2025-08-31,Argentina,CC-011,Treinamento,Evolve frictionless infrastructures,2222.43,True
1382,2025-09-01,Peru,CC-013,TI,Drive cross-platform roi,20502.31,True
1369,2025-09-01,Argentina,CC-011,Consultoria,Enable killer systems,6749.83,True
2226,2025-09-01,Chile,CC-011,Marketing,Architect customized e-markets,2181.45,True
1935,2025-09-02,Argentina,CC-015,Treinamento,Integrate synergistic platforms,4615.42,True
1906,2025-09-02,Chile,CC-011,Treinamento,Envisioneer impactful partnerships,5035.46,True
1426,2025-09-04,Colômbia,CC-009,Consultoria,Envisioneer visionary channels,1754.34,True
2362,2025-09-04,Chile,CC-012,Infraestrutura,Innovate collaborative markets,37050.14,True
1184,2025-09-04,México,CC-008,Infraestrutura,Incentivize magnetic infrastructures,12884.94,False
1893,2025-09-04,Colômbia,CC-012,Marketing,Scale out-of-the-box applications,9032.74,True
1890,2025-09-05,Brasil,CC-004,Marketing,Mesh compelling vortals,5773.14,True
920,2025-09-05,México,CC-013,Consultoria,Engineer synergistic interfaces,9334.46,True
841,2025-09-05,Peru,CC-002,Treinamento,Reinvent leading-edge networks,2794.0,False
1232,2025-09-05,Argentina,CC-011,Marketing,Re-intermediate visionary platforms,9095.14,True
2348,2025-09-06,Chile,CC-012,Treinamento,Deploy seamless info-mediaries,5479.4,False
1017,2025-09-06,Peru,CC-001,Consultoria,Scale enterprise experiences,1397.53,True
2019,2025-09-06,Peru,CC-003,Infraestrutura,Disintermediate transparent deliverables,8886.74,True
1888,2025-09-07,Colômbia,CC-011,Viagens,Optimize user-centric content,6414.27,True
2406,2025-09-07,Brasil,CC-015,Consultoria,Repurpose collaborative e-markets,8632.69,True
627,2025-09-08,Brasil,CC-014,Consultoria,Scale viral architectures,2401.51,False
2378,2025-09-08,Brasil,CC-010,Consultoria,Disintermediate transparent web services,7799.5,True
161,2025-09-08,Argentina,CC-005,TI,Unleash best-of-breed bandwidth,28873.95,True
759,2025-09-08,Peru,CC-002,Infraestrutura,Re-intermediate killer interfaces,17554.65,True
2209,2025-09-08,Argentina,CC-001,TI,Target seamless networks,15855.98,True
727,2025-09-08,Chile,CC-007,TI,Expedite revolutionary e-commerce,5525.71,False
2127,2025-09-09,Colômbia,CC-003,Consultoria,Cultivate viral mindshare,7179.12,True
1520,2025-09-09,Brasil,CC-011,Marketing,Syndicate bleeding-edge interfaces,1684.3,True
768,2025-09-09,Argentina,CC-002,Infraestrutura,Revolutionize one-to-one systems,33715.57,True
1855,2025-09-10,Brasil,CC-010,TI,Empower e-business platforms,28893.04,True
1094,2025-09-10,Colômbia,CC-001,Viagens,Empower viral networks,7276.78,True
845,2025-09-10,Chile,CC-008,Marketing,Leverage efficient portals,6353.02,True
1651,2025-09-11,Brasil,CC-010,Infraestrutura,Target bricks-and-clicks technologies,36404.57,True
2178,2025-09-11,Chile,CC-002,Viagens,Streamline transparent platforms,6785.15,True
956,2025-09-12,Brasil,CC-007,Infraestrutura,Engage 24/365 convergence,33726.79,True
2028,2025-09-12,México,CC-005,Consultoria,Leverage leading-edge channels,6902.81,True
1425,2025-09-12,Argentina,CC-010,Viagens,Engineer rich vortals,7533.7,True
546,2025-09-12,Chile,CC-011,Viagens,Harness synergistic markets,6636.95,False
647,2025-09-12,Peru,CC-002,Consultoria,Syndicate open-source web-readiness,4501.52,True
178,2025-09-12,Brasil,CC-005,Infraestrutura,Repurpose best-of-breed platforms,12202.99,True
543,2025-09-13,México,CC-002,Viagens,Innovate real-time e-services,8583.8,True
710,2025-09-13,Peru,CC-006,Infraestrutura,Innovate next-generation schemas,33447.55,True
314,2025-09-13,Argentina,CC-004,Viagens,Engineer dot-com e-services,2488.71,True
1545,2025-09-13,Argentina,CC-006,Treinamento,Deploy synergistic info-mediaries,1714.89,False
1597,2025-09-13,Brasil,CC-002,Consultoria,Revolutionize bleeding-edge methodologies,8945.11,False
985,2025-09-14,Chile,CC-011,Marketing,Extend next-generation solutions,2328.29,True
2267,2025-09-14,Brasil,CC-003,Infraestrutura,Embrace customized communities,35344.37,True
1815,2025-09-14,México,CC-005,TI,Synergize sticky niches,8385.49,True
1788,2025-09-14,Peru,CC-006,Infraestrutura,Transform seamless mindshare,14851.94,True
2400,2025-09-15,Argentina,CC-005,Infraestrutura,Aggregate real-time web services,34131.0,True
1557,2025-09-15,Colômbia,CC-002,Consultoria,Re-contextualize scalable supply-chains,9261.07,True
879,2025-09-15,Peru,CC-014,Viagens,Aggregate cutting-edge supply-chains,9180.54,False
1120,2025-09-15,Chile,CC-003,Marketing,Empower vertical metrics,4827.39,True
2197,2025-09-16,Argentina,CC-015,Viagens,Generate 24/7 portals,5856.05,True
1129,2025-09-16,Chile,CC-013,Infraestrutura,Synergize cross-media roi,29016.59,True
2216,2025-09-16,Argentina,CC-003,Treinamento,Synergize out-of-the-box methodologies,6734.39,True
2305,2025-09-16,Chile,CC-015,Viagens,Enhance bleeding-edge experiences,2571.81,True
316,2025-09-16,Argentina,CC-013,Infraestrutura,Scale strategic experiences,20805.86,False
1055,2025-09-16,México,CC-006,TI,Maximize integrated web-readiness,26742.8,True
1661,2025-09-16,Peru,CC-014,Consultoria,Disintermediate strategic metrics,8915.5,True
1712,2025-09-17,Peru,CC-013,Infraestrutura,Productize dynamic systems,34426.99,True
473,2025-09-17,Brasil,CC-010,Viagens,Benchmark best-of-breed schemas,3825.85,True
307,2025-09-17,Chile,CC-006,Viagens,Embrace wireless technologies,4764.28,True
2035,2025-09-17,Argentina,CC-013,Treinamento,Evolve end-to-end bandwidth,6029.85,True
1124,2025-09-18,México,CC-009,TI,Target 24/365 niches,30793.32,True
2334,2025-09-19,Argentina,CC-005,Marketing,Integrate extensible niches,2620.96,True
2039,2025-09-19,Peru,CC-013,TI,Envisioneer clicks-and-mortar bandwidth,13471.41,False
796,2025-09-19,Brasil,CC-003,Consultoria,Facilitate bleeding-edge e-markets,2721.33,True
1638,2025-09-21,Peru,CC-014,Treinamento,Deploy bleeding-edge e-business,2748.67,True
869,2025-09-21,Brasil,CC-008,Infraestrutura,Architect customized users,8321.06,False
2345,2025-09-21,Chile,CC-009,Consultoria,Engineer innovative experiences,5322.7,False
959,2025-09-21,Colômbia,CC-011,Viagens,Expedite virtual vortals,3808.62,True
1514,2025-09-22,Colômbia,CC-012,Marketing,Implement one-to-one markets,2573.27,True
248,2025-09-22,México,CC-011,TI,Engineer wireless convergence,25872.53,False
377,2025-09-22,Brasil,CC-007,Marketing,Evolve cutting-edge initiatives,5045.17,False
1564,2025-09-22,Colômbia,CC-001,Viagens,Orchestrate global web services,2927.89,True
336,2025-09-23,Peru,CC-006,Infraestrutura,Enable proactive models,18472.41,True
1148,2025-09-23,México,CC-004,Viagens,Incubate next-generation platforms,4683.11,True
503,2025-09-24,Colômbia,CC-015,Consultoria,Engineer revolutionary platforms,8852.66,False
69,2025-09-25,Argentina,CC-012,Consultoria,E-enable scalable synergies,8536.96,True
783,2025-09-25,Brasil,CC-002,Marketing,Leverage dot-com interfaces,1233.58,True
2191,2025-09-25,Brasil,CC-007,Infraestrutura,Strategize magnetic e-tailers,25328.82,True
454,2025-09-26,México,CC-004,Consultoria,Target holistic e-markets,2891.92,True
85,2025-09-26,Colômbia,CC-013,Infraestrutura,Visualize real-time web services,33014.11,True
2363,2025-09-26,Brasil,CC-015,TI,Revolutionize front-end eyeballs,34084.54,True
90,2025-09-26,Chile,CC-005,Viagens,Re-contextualize innovative channels,9708.62,True
716,2025-09-26,México,CC-011,Viagens,Grow back-end niches,5647.76,False
1875,2025-09-27,México,CC-010,TI,Streamline world-class e-business,26274.67,True
558,2025-09-27,México,CC-015,Viagens,Empower sticky schemas,3221.95,False
1606,2025-09-27,Argentina,CC-012,Marketing,Strategize scalable solutions,4270.12,True
1838,2025-09-27,Colômbia,CC-010,Infraestrutura,Enable dot-com convergence,10083.3,True
748,2025-09-28,Argentina,CC-013,Treinamento,Enhance bricks-and-clicks users,8649.24,False
1197,2025-09-28,Peru,CC-015,Infraestrutura,Synthesize dot-com networks,32532.78,True
1729,2025-09-28,México,CC-009,Viagens,Repurpose e-business e-services,9272.26,True
609,2025-09-29,Peru,CC-003,Viagens,Orchestrate killer experiences,7158.83,True
559,2025-09-29,Chile,CC-011,Viagens,Exploit back-end info-mediaries,9332.6,True
696,2025-09-29,México,CC-005,TI,Iterate leading-edge e-business,16633.7,True
1408,2025-09-29,Chile,CC-008,TI,Monetize global solutions,19038.97,True
1092,2025-09-29,Argentina,CC-015,Consultoria,Embrace holistic markets,5596.46,True
2256,2025-09-30,Peru,CC-004,Infraestrutura,Mesh impactful technologies,24443.28,False
1687,2025-10-01,Colômbia,CC-011,Marketing,Productize web-enabled vortals,9971.31,True
1813,2025-10-01,México,CC-002,Marketing,Incubate customized metrics,9310.94,False
519,2025-10-01,Peru,CC-008,Infraestrutura,Redefine web-enabled synergies,18597.62,True
937,2025-10-01,Peru,CC-004,Infraestrutura,Re-intermediate real-time applications,23021.93,True
1308,2025-10-02,Chile,CC-003,TI,Architect intuitive e-business,21828.31,True
313,2025-10-02,Chile,CC-014,Marketing,Revolutionize holistic models,7600.94,True
221,2025-10-02,Brasil,CC-005,Marketing,Utilize mission-critical platforms,8206.06,True
2164,2025-10-03,Chile,CC-004,TI,Morph web-enabled metrics,33172.23,True
1909,2025-10-03,Chile,CC-011,Viagens,Deploy visionary methodologies,5755.59,True
1118,2025-10-03,México,CC-005,Infraestrutura,Envisioneer sticky action-items,25604.43,True
1104,2025-10-04,Chile,CC-005,Infraestrutura,Morph plug-and-play bandwidth,14114.76,False
1603,2025-10-04,Colômbia,CC-009,Treinamento,Reinvent dot-com web-readiness,8718.29,True
1565,2025-10-04,Colômbia,CC-001,Viagens,Revolutionize user-centric web-readiness,9195.06,True
2032,2025-10-04,México,CC-011,Marketing,Orchestrate ubiquitous relationships,2815.2,True
1807,2025-10-05,Colômbia,CC-006,TI,Transform revolutionary supply-chains,19223.41,False
1784,2025-10-06,Brasil,CC-013,Marketing,Engage viral supply-chains,3970.28,True
1194,2025-10-06,México,CC-012,Infraestrutura,Morph 24/365 e-business,14412.98,False
1497,2025-10-06,Chile,CC-005,Viagens,Re-contextualize collaborative functionalities,2162.41,True
